 ,AUROC,AUPRC,accuracy
0,0.916398816,0.936929309,0.84703504
1,0.90767447,0.924487914,0.840080972
2,0.900081717,0.91518559,0.824679703
3,0.913169191,0.93042036,0.835579515
4,0.909193317,0.926386393,0.843454791
