 ,AUROC,AUPRC,accuracy
0,0.897745455,0.720132768,0.919924635
1,0.924095434,0.757794698,0.905793688
2,0.918679566,0.75384016,0.917530631
3,0.895633422,0.700634824,0.90343853
4,0.886045023,0.661145399,0.903393025
