 ,AUROC,AUPRC,accuracy
0,0.895477124,0.775855901,0.829032258
1,0.914732143,0.762169021,0.886731392
2,0.864069147,0.714985702,0.870967742
3,0.900639744,0.734589374,0.859934853
4,0.88389738,0.774999612,0.838187702
