 ,AUROC,AUPRC,accuracy
0,0.891901303,0.391406493,0.966101695
1,0.900648394,0.277595802,0.95357406
2,0.911140015,0.385750742,0.958732498
3,0.842086649,0.258423583,0.960206338
4,0.87785859,0.252288432,0.967599411
