 ,AUROC,AUPRC,accuracy
0,0.996482557,0.993402819,0.975
1,0.992520454,0.986417367,0.959090909
2,0.998139063,0.997029094,0.986394558
3,0.989106059,0.98202771,0.947727273
4,0.995824725,0.991711791,0.972727273
