 ,AUROC,AUPRC,accuracy
0,0.804040827,0.792851833,0.733333333
1,0.813325256,0.813128765,0.738137083
2,0.81241381,0.789937364,0.726315789
3,0.817372986,0.835961378,0.736379613
4,0.817016807,0.786343477,0.738137083
