 ,AUROC,AUPRC,accuracy
0,0.911589541,0.477302145,0.943802925
1,0.893544943,0.450206146,0.933693138
2,0.872345768,0.414023969,0.953004622
3,0.873033194,0.433839702,0.941403238
4,0.889522416,0.366194516,0.928406467
