 ,AUROC,AUPRC,accuracy
0,0.923913043,0.632351282,0.918727915
1,0.838557214,0.360503812,0.946996466
2,0.925327715,0.572535803,0.961130742
3,0.919283503,0.642849792,0.946996466
4,0.918062201,0.638242605,0.946996466
