 ,AUROC,AUPRC,accuracy
0,0.870029605,0.880598275,0.787313433
1,0.845952851,0.857740769,0.782771536
2,0.862804516,0.907334501,0.775280899
3,0.884082944,0.906963104,0.812734082
4,0.897288657,0.931305825,0.842696629
